Entity ID,Symbol,Name,GICS Sector Name,GICS Ind Name,Country of Primary Listing,Sec Type ,Det Sec Type Desc,Net Sales 1999,Net Sales 2000,Net Sales 2001,Net Sales 2002,Net Sales 2003,Net Sales 2004,Net Sales 2005,Net Sales 2006,Net Sales 2007,Net Sales 2008,Net Sales 2009,Net Sales 2010,Net Sales 2011,Net Sales 2012,Net Sales 2013,Net Sales 2014,Net Sales 2015,Net Sales 2016,Net Sales 2017,Net Sales 2018
06X2JD-E,B0C2CQ,ENGIE SA,Utilities,Multi-Utilities,FRANCE,SHARE,Equity,9693.127609,10324.6123,12843.52833,13716.51963,18813.5798,22027.81577,28410.00556,34696.25144,37542.53141,99388.1988,98211.70241,81044.40132,61758.70556,49545.1195,56836.61106,57256.64498,43186.9736,71725.82917,41919.69862,71488.11601
000P9L-E,LOW,"Lowe's Companies, Inc.",Consumer Discretionary,Specialty Retail,UNITED STATES,SHARE,Equity,15905.595,18778.559,22111.108,26112,30838,36464,43243,46927,48283,48230,34430.82717,34610.50092,31789.99802,40512.86724,51820.82514,66936.14193,69584.58355,65017,77117.9881,71309
000N01-E,INTC,Intel Corporation,Information Technology,Semiconductors & Semiconductor Equipment,UNITED STATES,SHARE,Equity,29389,33726,26539,26764,30141,34209,38826,35382,38334,37586,112648.7979,117305.3438,123481,102337.0642,129022.3046,175462.1544,162569.5536,59387,216028.7993,70848
001DKD-E,FMCC,Freddie Mac,Financials,Thrifts & Mortgage Finance,UNITED STATES,SHARE,Equity,24268,29969,36200,40763,39581,34474,36453,42494,44369,44806,953.0553719,197.8654877,137.7412791,170.9589485,1885.115998,1339.082318,1053.074556,63413,1638.138569,70833
05HDYH-E,576149,AUDI AG,Consumer Discretionary,Automobiles,GERMANY,SHARE,Equity,16117.66791,18375.117,19709.72133,21313.73549,26451.74515,30444.45645,33028.99524,39089.4531,46015.50583,50036.64174,30950.15499,36631.02196,30645.42594,29768.54749,37805.64117,33818.29614,31669.99044,65616.3018,37483.99295,69897.81335
001TR0-E,FDX,FedEx Corporation,Industrials,Air Freight & Logistics,UNITED STATES,SHARE,Equity,18256.945,19629,20607,22487,24710,29363,32294,35214,37953,35497,26112.75651,29300.10352,26262.56025,28842.45554,44889.02044,49200.13458,41063.87891,60319,66849.27246,69693
05HWG7-E,619615,CITIC Limited,Industrials,Industrial Conglomerates,HONG KONG,SHARE,Equity,3405.540462,2054.360215,2211.797348,2861.218578,3361.985499,2941.670798,3415.408817,6056.299183,4939.126221,5961.535911,9834.549023,9481.196539,6578.453431,5442.960984,5582.12562,42453.68468,51498.15357,49167.68114,41975.89616,68042.3512
05HDYJ-E,471279,Renault SA,Consumer Discretionary,Automobiles,FRANCE,SHARE,Equity,40002.98981,36998.59953,32518.98713,34263.9528,42408.81732,50056.10247,51347.18476,50624.74543,55686.19472,55296.9566,14799.05081,17257.59099,10288.30201,15862.27907,23817.82113,21659.97928,29756.74989,56684.86527,29796.72109,67740.05105
001BP4-E,529412,Munich Reinsurance Company,Financials,Insurance,GERMANY,SHARE,Equity,36202.71972,36563.91779,36976.69429,41157.1027,53737.42451,56733.64517,58808.66183,58165.98987,63530.88235,65792.7114,30777.73222,28684.68335,22065.90141,32156.31036,39576.78273,34686.37376,33448.32221,68767.85775,33647.97003,67650.39007
002PV7-E,MET,"MetLife, Inc.",Financials,Insurance,UNITED STATES,SHARE,Equity,19012,31152,32093,NA,35714,38480,43712,47559,45929,49171,28944.26115,43784.73106,32977.02948,35960.59489,60498.23795,61224.47249,53591.48731,61705,53204.23637,66968
000TRY-E,PG,Procter & Gamble Company,Consumer Staples,Household Products,UNITED STATES,SHARE,Equity,38125,39951,39244,40238,43377,51407,56741,68222,76476,81748,177144.7287,180072.0982,183540.5592,185626.938,221291.1922,246136.0004,214769.5895,65299,233095.6948,66832
05HWYZ-E,8002,Marubeni Corporation,Industrials,Trading Companies & Distributors,JAPAN,SHARE,Equity,91795.86463,85336.92814,71801.58721,72136.19257,24550.15556,28269.39017,27739.73434,31296.15157,36453.35969,39792.6688,9539.586416,12235.54926,10593.89478,12341.36088,12500.67354,10504.90712,9031.022419,65832.20007,12590.62158,66741.31375
000Y55-E,UTX,United Technologies Corporation,Industrials,Aerospace & Defense,UNITED STATES,SHARE,Equity,24127,26206,27486,27980,30723,36700,42278,47118,53919,59119,65074.58553,72690.59878,66225.96953,75165.85601,104420.831,104840.6723,85216.10682,57415,101873.5756,66485
000T99-E,PEP,"PepsiCo, Inc.",Consumer Staples,Beverages,UNITED STATES,SHARE,Equity,20367,20438,26935,25112,26971,29261,32562,35137,39474,43251,94875.05154,103537.6617,103732.2534,105851.22,127196.7857,141519.0556,145568.5445,62801,170543.3793,64660
000C8L-E,ADM,Archer-Daniels-Midland Company,Consumer Staples,Food Products,UNITED STATES,SHARE,Equity,14283.335,NA,20051.421,23454,30708,36151.394,35943.81,36596.111,44018,69816,20112.04046,19217.90155,19104.25737,18038.12176,28555.89773,33108.60693,21888.42302,62421,22414.74102,64300
000Q3S-E,8031,"Mitsui & Co.,Ltd",Industrials,Trading Companies & Distributors,JAPAN,SHARE,Equity,118540.2802,117994.1817,101269.0999,108587.6279,26397.65019,32800.83465,36359.14264,41002.20924,50213.64275,55226.07974,25758.8499,30243.44571,28457.19523,27141.66386,25495.54928,24296.65784,21587.44136,40299.83711,29216.2796,62739.9312
00371D-E,PRU,"Prudential Financial, Inc.",Financials,Insurance,UNITED STATES,SHARE,Equity,26568,26544,26530,26675,28211,28187,31837,32583,34731,33019,23088.63922,28494.83929,23656.6395,24745.12085,42697.86057,41249.75958,36553.09164,57497,48751.52142,61188
05HX88-E,8015,Toyota Tsusho Corp.,Industrials,Trading Companies & Distributors,JAPAN,SHARE,Equity,15313.46,19624.35114,18172.12376,21136.31641,24669.00506,30848.93486,34855.98122,53140.78163,61251.20179,62508.16083,5198.938856,6242.534455,6262.943397,8656.397935,8768.460196,8336.473529,8385.277441,53536.75617,14253.40569,60983.11097
05DZG8-E,B1527V,Unilever NV,Consumer Staples,Personal Products,NETHERLANDS,SHARE,Equity,43602.17892,43819.9717,46083.54937,45517.42078,48249.42406,47911.8348,49277.79558,49758.65711,55008.63053,59294.50325,56043.4948,53990.23001,58943.79337,64836.80247,69064.91834,67341.09833,75886.77065,58310.97522,97248.69233,60146.00189
002BV8-E,B10RZP,Unilever PLC,Consumer Staples,Personal Products,UNITED KINGDOM,SHARE,Equity,43602.17892,43819.9717,46083.54937,45517.42078,48249.42406,47911.8348,49277.79558,49758.65711,55008.63053,59294.50325,41327.52028,39445.45447,43143.70538,49360.97155,52760.59093,52592.41384,55360.31076,58310.97522,68754.81294,60146.00189
003F6S-E,CNC,Centene Corporation,Health Care,Health Care Providers & Services,UNITED STATES,SHARE,Equity,203.052,223.134,330.485,471.062,774.89,1007.371,1516.519,1978.41,2944.461,3386.243,961.1815109,1310.686143,1994.464962,2116.993954,3228.632651,6092.775427,7844.749332,40607,17408.55862,60116
05VB30-E,613936,Oil & Natural Gas Corp. Ltd.,Energy,Oil Gas & Consumable Fuels,INDIA,SHARE,Equity; some share ownership restricted to domestic residents,4434.712449,4952.288167,4647.725069,6876.220967,9231.375356,12913.16083,15751.78346,18051.04619,23964.68746,22570.43016,54123.33412,61867.77716,41395.97432,41746.85527,39917.78214,46245.52491,31283.10507,41911.13549,39136.56663,60082.29199
0010XG-E,8750,"Dai-ichi Life Holdings,Inc.",Financials,Insurance,JAPAN,SHARE,Equity,51434.44194,44207.76584,41401.47167,39054.45062,43377.88927,43235.54612,43412.10623,38706.49124,38136.96557,35864.356,NA,16262.86808,9838.834924,13867.11304,16717.62016,18394.47222,20266.65064,55001.9944,24715.53747,60005.91343
000HLG-E,DIS,Walt Disney Company,Communication Services,Entertainment,UNITED STATES,SHARE,Equity,23402,25402,25269,25329,27061,30752,31944,33747,35510,37843,60146.60431,71028.33208,67369.23523,88233.95343,134256.1969,159719.0288,173715.945,55368,162047.8892,59469
003T43-E,*ATD.B,Alimentation Couche-Tard Inc. Class B,Consumer Staples,Food & Staples Retailing,CANADA,SHARE,Equity,1071.035027,1107.716327,1559.577135,2191.494902,4369.121822,8036.8,10157.3,12087.4,15370,15781.1,3645.091983,5027.772321,5522.573601,9199.4756,14203.39088,23986.57564,24957.3451,37904.5,29574.28216,59117.6
001YDC-E,669323,POSCO,Materials,Metals & Mining,SOUTH KOREA,SHARE,Equity; some share ownership restricted to domestic residents,10684.65576,12186.3932,10161.67361,11477.85061,14931.09546,20935.0665,25679.58072,27068.7759,34017.90279,37913.5308,46271.03305,37412.97438,28759.54416,28422.3007,26973.51609,21853.22363,12380.373,45754.16556,27079.18284,59042.90167
05DZH8-E,566935,Repsol SA,Energy,Oil Gas & Consumable Fuels,SPAIN,SHARE,Equity,27276.80887,40560.77957,38333.77672,33527.48904,40763.3213,48345.4092,61321.49154,64460.82023,74863.31453,88332.31923,32799.35912,34149.17484,37616.76135,25397.00389,32879.66021,25398.92248,15394.66653,38372.87613,27043.76361,58837.65941
000X5W-E,SYY,Sysco Corporation,Consumer Staples,Food & Staples Retailing,UNITED STATES,SHARE,Equity,17422.815,19303.268,21785,23351,26140,29335.403,30281.914,32628.438,35042.075,37522.111,16535.98168,17201.49942,17301.85539,18609.84221,21035.79345,23333.11405,23145.1156,50366.919,31643.75101,58727.324
000LNN-E,HPQ,HP Inc.,Information Technology,Technology Hardware Storage & Peripherals,UNITED STATES,SHARE,Equity,42370,48782,45226,56588,73061,79905,86696,91658,104286,118364,121778.3384,92216.93233,51108.68948,27761.10828,53407.57896,73601.71387,21215.48086,48218,34566.24123,58711
0011GH-E,*BAM.A,Brookfield Asset Management Inc. Class A,Financials,Capital Markets,CANADA,SHARE,Equity,743.1700125,803.8199006,3019.497706,3063.14752,3370,4027,5814,6897,9343,12868,12766.3586,19283.79165,17126.57414,22647.02597,23801.79443,31648.0937,30830.58728,24207,41898.81377,57937
05DZGP-E,573252,Telefonica SA,Communication Services,Diversified Telecommunication Services,SPAIN,SHARE,Equity,24429.20451,26233.3194,27779.12849,26791.15593,32096.03268,37619.00214,46434.55919,66401.36016,77257.37467,84788.37414,127820.7405,103873.7947,79302.7998,61140.72003,74218.28308,67174.56473,55315.65902,57562.07968,50657.02901,57445.55471
05FQ8F-E,9501,"Tokyo Electric Power Company Holdings, Incorporated",Utilities,Electric Utilities,JAPAN,SHARE,Equity,45721.91853,47547.87294,41778.3717,40354.09608,42954.19037,46955.54106,46430.96558,45188.61817,47943.10487,58536.94635,33932.49886,39291.23338,3822.253511,3828.666049,7904.742859,6594.541979,9337.921101,49476.93429,6362.448075,57157.75131
05K2G8-E,655933,China Telecom Corp. Ltd. Class H,Communication Services,Diversified Telecommunication Services,HONG KONG,SHARE,Equity,NA,NA,8281.439748,9121.875443,14310.76961,19477.62695,20666.19337,22027.74932,23781.47857,26843.97078,33817.28028,42373.2412,46058.90206,45003.90209,40916.3175,47381.05238,38011.36787,53064.03166,38513.0952,56993.09918
000LV7-E,HUM,Humana Inc.,Health Care,Health Care Providers & Services,UNITED STATES,SHARE,Equity,9959,10514,10194.886,11280.752,12214.311,13104.325,14418.127,21416.537,25289.989,29049.472,7453.926408,9213.782356,14324.58535,10858.91262,16093.33947,22023.50776,26459.46525,54379,35439.2814,56912
0C3HN7-E,5401,NIPPON STEEL CORP.,Materials,Metals & Mining,JAPAN,SHARE,Equity,24071.45029,24871.84812,20657.98977,22554.03539,25892.71239,31532.08304,34511.17873,36798.55638,42234.72741,47423.72004,27419.49532,24506.97773,16986.48751,23080.72538,31826.56435,23850.17694,19086.21775,42783.23525,24388.62994,55710.04422
002LGW-E,406141,LVMH Moet Hennessy Louis Vuitton SE,Consumer Discretionary,Textiles Apparel & Luxury Goods,FRANCE,SHARE,Equity,9095.107301,10665.35859,10939.85568,11969.18628,13518.83472,15505.56475,17278.03329,19212.09842,22559.46549,25157.3278,55122.02428,80933.0876,72113.09347,92910.35586,92773.74122,81245.63864,79989.3112,41593.0163,149398.9467,55242.96192
05HHR4-E,406139,Christian Dior SE,Consumer Discretionary,Textiles Apparel & Luxury Goods,FRANCE,SHARE,Equity,9319.638439,10928.74625,11242.22473,12417.09958,14088.42949,16224.87586,18080.4495,20103.29076,23605.24133,26240.11862,18710.19232,26061.78419,21611.62019,30727.28178,34393.92257,31423.53936,30944.03267,47424.88816,66012.25478,55242.96192
00191K-E,649573,Korea Electric Power Corporation,Utilities,Electric Utilities,SOUTH KOREA,SHARE,Equity,13250.3642,16549.13116,15663.30367,17083.48496,19115.47061,20919.87938,24842.77522,28709.60674,31358.99898,28665.05154,18787.40265,17072.29324,14238.00611,18259.16735,21138.25118,24939.1502,27374.69978,51879.77665,22876.96019,55090.06551
061WXY-E,8306,"Mitsubishi UFJ Financial Group, Inc.",Financials,Banks,JAPAN,SHARE,Equity,22200.58204,29177.92141,23447.43567,20019.39655,21783.75875,23431.12395,36347.48961,49738.50965,53644.0713,55695.70156,68694.16266,76594.36879,60157.6882,75488.44496,93522.18223,78528.08087,89174.43629,51552.62152,102907.1246,55077.60626
000DFY-E,CAT,Caterpillar Inc.,Industrials,Machinery,UNITED STATES,SHARE,Equity,19702,20175,20450,20152,22763,30306,36339,41517,44958,51374,35489.27132,59832.16434,58583.77057,58697.86479,57920.61621,55482.46405,39574.60405,38537,93749.70412,54722
0GH7WP-E,BYYHL2,Anheuser-Busch InBev SA/NV,Consumer Staples,Beverages,BELGIUM,SHARE,Equity,4625.128627,5209.734351,6533.13975,6593.283739,7960.765069,10644.31366,14478.27146,16704.20788,19752.02276,23560.94295,83723.40527,92145.36475,98602.65588,139262.872,171171.8073,182656.5629,199860.6201,45517,225812.8286,54619
05SXBF-E,670625,PICC Property & Casualty Co. Ltd. Class H,Financials,Insurance,HONG KONG,SHARE,Equity,NA,3888.790202,4187.233956,4446.757205,4915.155129,6209.904164,6658.68632,7078.09023,9943.198665,12543.17991,10058.85535,16139.5906,16569.8427,17172.77582,20177.02312,28835.36665,29503.38128,42985.84845,28491.19802,54245.48424
0014KS-E,HPG,"Energy Transfer Partners, L.P.",#NAME?,#NAME?,UNITED STATES,SHARE,Equity,184.02,74.42021985,715.453,621.39,571.476,2346.957,6168.798,7859.096,7048.53,9293.868,7904.557088,9928.712258,10217.30514,13282.57769,19408.48444,30808.31005,19662.77426,21827,NA,54087
003FP0-E,ETP,"Energy Transfer Operating, L.P",#NAME?,#NAME?,UNITED STATES,SHARE,Equity,NA,NA,1613.004,1824.028,2657.473,3451.285,4482.612,5837.235,7377.455,10112.32,2072.319148,2763.986828,3915.847993,5150.138037,7835.578964,9219.550816,6693.385123,21827,20706.4529,54087
0033FM-E,266747,America Movil SAB de CV Class L,Communication Services,Wireless Telecommunication Services,MEXICO,SHARE,Equity,1600.643076,2944.973575,4430.338599,5943.517385,7963.867035,11937.23277,16724.06158,21481.56005,28512.47606,30998.74042,103756.4282,149272.2565,87263.21837,87048.94758,81948.79634,75827.93775,46344.73946,52180.06478,57206.23642,53969.01813
000P7N-E,LMT,Lockheed Martin Corporation,Industrials,Aerospace & Defense,UNITED STATES,SHARE,Equity,25530,25329,23990,26578,31824,35526,37213,39620,41862,41372,28495.41117,25176.54915,26176.81409,29863.84504,47616.84081,60837.67721,66729.11029,47248,92055.95002,53762
000TBT-E,PFE,Pfizer Inc.,Health Care,Pharmaceuticals,UNITED STATES,SHARE,Equity,16231,29355,32084,32373,45188,52516,47405,48371,48428,48296,146784.8666,140254.2469,166345.9568,184648.2071,198515.1932,196265.4702,199280.667,52824,215896.8159,53647
003JMZ-E,459858,Continental AG,Consumer Discretionary,Auto Components,GERMANY,SHARE,Equity,9717.835368,9315.266565,10049.11937,10757.74584,13035.58328,15650.17237,17187.6062,18686.16942,22748.9097,35466.81331,9134.271097,15868.32746,12487.27816,23096.42077,43930.35695,42486.12635,48787.19308,44855.74506,54049.62465,52386.07992
05G3GH-E,726261,Credit Agricole SA,Financials,Banks,FRANCE,SHARE,Equity,32844.47126,34803.97147,28591.7677,41704.97139,56906.36052,67425.16751,81470.08809,96660.47794,101028.2428,88327.92954,41134.29506,30621.38755,14138.63113,20036.9864,32074.9499,33544.63757,31194.05745,50995.69286,47162.91159,52167.35431
003K9V-E,B1XH02,VINCI SA,Industrials,Construction & Engineering,FRANCE,SHARE,Equity,9637.60007,13009.87718,15362.13735,16552.80093,20467.89097,24250.59891,26132.0627,32176.18546,42261.25268,49647.8613,29474.64072,30136.16978,24764.90493,27337.54739,39553.68332,32491.11147,38568.0745,42640.58509,60443.76072,52088.31108
05FGM6-E,710306,Novartis AG,Health Care,Pharmaceuticals,SWITZERLAND,SHARE,Equity,21585.4665,21189.99655,18974.90827,20834.01889,24864,28247,31005,34393,38072,41459,144160.2843,155495.5356,157672.9299,169848.4658,216653.6709,251514.0394,232130.8519,48518,221270.4047,51900
0FQ9CN-E,680294,Greenland Holdings Group Corporation Ltd Class A,Real Estate,Real Estate Management & Development,CHINA,SHARE,Equity; some share ownership restricted to domestic residents,NA,NA,74.99882345,125.6541484,96.91951836,125.9009198,83.25396323,41.98236953,157.4310426,82.19526021,580.168725,470.9594462,359.9935152,516.6312489,452.9168384,1081.086633,30600.27751,35673.41805,13640.59084,51243.45856
05HWJY-E,621808,Lenovo Group Limited,Information Technology,Technology Hardware Storage & Peripherals,HONG KONG,SHARE,Equity,2246.571234,3491.093616,2673.688791,2594.192921,2978.198719,2893.932692,13330.82551,14590.204,16351.503,14901.351,5963.450712,6415.747439,6887.803336,9351.709623,12650.14214,14611.27978,11280.44147,43034.731,6777.945316,51037.943
05G7HZ-E,550190,"Banco Bilbao Vizcaya Argentaria, S.A.",Financials,Banks,SPAIN,SHARE,Equity,14626.62968,22683.65743,24584.36143,21637.954,19837.56541,26132.3379,32450.79349,38114.69704,52350.3888,60504.59515,69558.37743,45547.3196,42518.8534,49998.9926,71340.21957,58650.755,46607.76346,46120.68161,56944.34939,50855.47259
05HZN6-E,689058,HNA Technology Co. Ltd. Class A,Information Technology,Electronic Equipment Instruments & Components,CHINA,SHARE,Equity; some share ownership restricted to domestic residents,52.77616973,87.40035746,90.39293091,87.99874304,83.9191185,116.1281559,93.88244819,54.86868315,46.40071727,53.45796839,502.7756664,710.4515603,409.6233585,450.3940035,691.3883076,5109.983386,4021.134447,5652.460176,2597.962155,50828.62535
05JSWV-E,476798,Sberbank Russia OJSC,Financials,Banks,RUSSIA,SHARE,Equity,3871.638575,3944.11323,5008.578664,5623.357149,6264.593383,7541.539086,11022.9108,14290.02664,20785.9004,28559.86441,61845.32323,76130.2499,54837.54989,67879.76011,68903.26757,20380.39064,30976.84963,46064.35199,87724.00075,50610.57933
002KKH-E,BH4HKS,Vodafone Group Plc,Communication Services,Wireless Telecommunication Services,UNITED KINGDOM,SHARE,Equity,12680.27379,22165.65818,32706.47946,44073.96632,55261.5806,49188.57193,52362.02118,58846.7108,71219.52387,69264.09278,122078.4997,135254.9254,139492.6519,123270.6122,190243.7959,92032.30516,86496.11996,52242.69527,84795.94964,50539.04131
0018WT-E,IM,Ingram Micro Inc. Class A,#NAME?,#NAME?,UNITED STATES,SHARE,Equity,28068.642,30715.149,25186.933,22459,22613,25462.071,28808.312,31357.477,35047.089,34362.152,2855.151732,2993.331016,2790.36429,2540.554948,3616.241659,4310.043237,4547.551553,NA,NA,50436.67
05VQ91-E,618204,"Shanghai Pudong Development Bank Co., Ltd. Class A",Financials,Banks,CHINA,SHARE,Equity; some share ownership restricted to domestic residents,623.6149864,676.4951177,854.4071548,1142.377279,1633.8182,2210.908925,2871.144077,3759.073376,5337.22724,8526.71995,25181.26245,26978.76198,25161.73585,29700.40619,29056.02161,47174.88088,52482.28093,39359.32813,56747.95953,50256.37232
